----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 1 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
1562	5.991210937500e-01	5.991210937500e-01	-2.908157339521e+00	
1563	5.937500000000e-01	5.937500000000e-01	-2.909183335716e+00	
1564	5.957031250000e-01	5.957031250000e-01	-2.915486106043e+00	
1565	5.937500000000e-01	5.937500000000e-01	-2.914500896947e+00	
1566	5.981445312500e-01	5.981445312500e-01	-2.913216631021e+00	
1567	5.976562500000e-01	5.976562500000e-01	-2.913039785051e+00	
1568	6.000976562500e-01	6.000976562500e-01	-2.913515406051e+00	
1569	6.010742187500e-01	6.010742187500e-01	-2.904107301953e+00	
1570	6.049804687500e-01	6.049804687500e-01	-2.909183154286e+00	
1571	6.044921875000e-01	6.044921875000e-01	-2.909882945493e+00	
1572	6.059570312500e-01	6.059570312500e-01	-2.906841822487e+00	
1573	6.015625000000e-01	6.015625000000e-01	-2.902907594956e+00	
1574	5.996093750000e-01	5.996093750000e-01	-2.902762072354e+00	
1575	6.064453125000e-01	6.064453125000e-01	-2.905453980587e+00	
1576	6.049804687500e-01	6.049804687500e-01	-2.911969632903e+00	
1577	5.976562500000e-01	5.976562500000e-01	-2.909646434859e+00	
1578	6.040039062500e-01	6.040039062500e-01	-2.903686753957e+00	
1579	6.010742187500e-01	6.010742187500e-01	-2.901651901824e+00	
1580	6.040039062500e-01	6.040039062500e-01	-2.910282870277e+00	
1581	6.059570312500e-01	6.059570312500e-01	-2.910516477798e+00	
1582	6.054687500000e-01	6.054687500000e-01	-2.909913103058e+00	
1583	6.044921875000e-01	6.044921875000e-01	-2.910979331194e+00	
1584	6.069335937500e-01	6.069335937500e-01	-2.905661626140e+00	
1585	6.083984375000e-01	6.083984375000e-01	-2.904203547824e+00	
1586	6.132812500000e-01	6.132812500000e-01	-2.902881536954e+00	
1587	6.098632812500e-01	6.098632812500e-01	-2.905744820241e+00	
1588	6.093750000000e-01	6.093750000000e-01	-2.905445716371e+00	
1589	6.088867187500e-01	6.088867187500e-01	-2.909268326596e+00	
1590	6.035156250000e-01	6.035156250000e-01	-2.907011735388e+00	
1591	6.044921875000e-01	6.044921875000e-01	-2.913229144662e+00	
1592	6.015625000000e-01	6.015625000000e-01	-2.907280948506e+00	
1593	6.044921875000e-01	6.044921875000e-01	-2.905555010224e+00	
1594	6.059570312500e-01	6.059570312500e-01	-2.899731607925e+00	
1595	6.074218750000e-01	6.074218750000e-01	-2.888611643294e+00	
1596	6.123046875000e-01	6.123046875000e-01	-2.900533575698e+00	
1597	6.098632812500e-01	6.098632812500e-01	-2.905275265777e+00	
1598	6.054687500000e-01	6.054687500000e-01	-2.903722583129e+00	
1599	6.069335937500e-01	6.069335937500e-01	-2.902148161743e+00	
1600	6.123046875000e-01	6.123046875000e-01	-2.905564806054e+00	
1601	6.147460937500e-01	6.147460937500e-01	-2.904773941970e+00	
1602	6.235351562500e-01	6.235351562500e-01	-2.907929286577e+00	
1603	6.245117187500e-01	6.245117187500e-01	-2.905715151226e+00	
1604	6.215820312500e-01	6.215820312500e-01	-2.905817672968e+00	
1605	6.196289062500e-01	6.196289062500e-01	-2.904052994233e+00	
1606	6.215820312500e-01	6.215820312500e-01	-2.901033081667e+00	
1607	6.201171875000e-01	6.201171875000e-01	-2.903688773009e+00	
1608	6.210937500000e-01	6.210937500000e-01	-2.904596339866e+00	
1609	6.127929687500e-01	6.127929687500e-01	-2.905343007202e+00	
1610	6.127929687500e-01	6.127929687500e-01	-2.905608588530e+00	
1611	6.118164062500e-01	6.118164062500e-01	-2.905936949207e+00	
1612	6.093750000000e-01	6.093750000000e-01	-2.892301900980e+00	
1613	6.132812500000e-01	6.132812500000e-01	-2.895856045776e+00	
1614	6.206054687500e-01	6.206054687500e-01	-2.909177188247e+00	
1615	6.157226562500e-01	6.157226562500e-01	-2.910821101022e+00	
1616	6.142578125000e-01	6.142578125000e-01	-2.910873425651e+00	
1617	6.186523437500e-01	6.186523437500e-01	-2.907526907590e+00	
1618	6.152343750000e-01	6.152343750000e-01	-2.904704647955e+00	
1619	6.166992187500e-01	6.166992187500e-01	-2.905513329640e+00	
1620	6.142578125000e-01	6.142578125000e-01	-2.902963237953e+00	
1621	6.123046875000e-01	6.123046875000e-01	-2.908090786305e+00	
1622	6.064453125000e-01	6.064453125000e-01	-2.906400623803e+00	
1623	6.049804687500e-01	6.049804687500e-01	-2.901460559453e+00	
1624	6.132812500000e-01	6.132812500000e-01	-2.902575612361e+00	
1625	6.196289062500e-01	6.196289062500e-01	-2.908820166966e+00	
1626	6.137695312500e-01	6.137695312500e-01	-2.909822652060e+00	
1627	6.103515625000e-01	6.103515625000e-01	-2.904165495824e+00	
1628	6.054687500000e-01	6.054687500000e-01	-2.904095378503e+00	
1629	6.064453125000e-01	6.064453125000e-01	-2.903912909198e+00	
1630	6.088867187500e-01	6.088867187500e-01	-2.904046478065e+00	
1631	6.103515625000e-01	6.103515625000e-01	-2.904466276637e+00	
1632	6.059570312500e-01	6.059570312500e-01	-2.905677220050e+00	
1633	6.035156250000e-01	6.035156250000e-01	-2.907989593840e+00	
1634	6.035156250000e-01	6.035156250000e-01	-2.912989343032e+00	
1635	6.005859375000e-01	6.005859375000e-01	-2.913699367770e+00	
1636	6.064453125000e-01	6.064453125000e-01	-2.911089853506e+00	
1637	6.088867187500e-01	6.088867187500e-01	-2.906796343126e+00	
1638	6.079101562500e-01	6.079101562500e-01	-2.906014484056e+00	
1639	6.118164062500e-01	6.118164062500e-01	-2.903390572364e+00	
1640	6.059570312500e-01	6.059570312500e-01	-2.906452468988e+00	
1641	6.108398437500e-01	6.108398437500e-01	-2.913052590813e+00	
1642	6.074218750000e-01	6.074218750000e-01	-2.910187540746e+00	
1643	6.005859375000e-01	6.005859375000e-01	-2.910377794153e+00	
1644	5.996093750000e-01	5.996093750000e-01	-2.905638359517e+00	
1645	6.025390625000e-01	6.025390625000e-01	-2.907852573980e+00	
1646	6.093750000000e-01	6.093750000000e-01	-2.906569524660e+00	
1647	6.152343750000e-01	6.152343750000e-01	-2.909078615079e+00	
1648	6.113281250000e-01	6.113281250000e-01	-2.904078598533e+00	
1649	6.132812500000e-01	6.132812500000e-01	-2.898822155140e+00	
1650	6.079101562500e-01	6.079101562500e-01	-2.903131186720e+00	
1651	6.059570312500e-01	6.059570312500e-01	-2.908865726363e+00	
1652	6.098632812500e-01	6.098632812500e-01	-2.910884050001e+00	
1653	6.103515625000e-01	6.103515625000e-01	-2.911161424477e+00	
1654	6.118164062500e-01	6.118164062500e-01	-2.912296794061e+00	
1655	6.054687500000e-01	6.054687500000e-01	-2.910911641455e+00	
1656	6.020507812500e-01	6.020507812500e-01	-2.904954118133e+00	
1657	6.030273437500e-01	6.030273437500e-01	-2.900542954058e+00	
1658	6.049804687500e-01	6.049804687500e-01	-2.908035270950e+00	
1659	6.103515625000e-01	6.103515625000e-01	-2.903678511932e+00	
1660	6.083984375000e-01	6.083984375000e-01	-2.911676969781e+00	
1661	6.044921875000e-01	6.044921875000e-01	-2.905624060157e+00	
1662	6.059570312500e-01	6.059570312500e-01	-2.911197332509e+00	
1663	6.049804687500e-01	6.049804687500e-01	-2.905304678166e+00	
1664	6.044921875000e-01	6.044921875000e-01	-2.910465046308e+00	
1665	6.049804687500e-01	6.049804687500e-01	-2.905435284062e+00	
1666	6.059570312500e-01	6.059570312500e-01	-2.898508961710e+00	
1667	6.137695312500e-01	6.137695312500e-01	-2.907261437307e+00	
1668	6.108398437500e-01	6.108398437500e-01	-2.908514117437e+00	
1669	6.059570312500e-01	6.059570312500e-01	-2.904306075107e+00	
1670	6.054687500000e-01	6.054687500000e-01	-2.908262645798e+00	
1671	6.098632812500e-01	6.098632812500e-01	-2.907410967718e+00	
1672	6.069335937500e-01	6.069335937500e-01	-2.909327833057e+00	
1673	6.088867187500e-01	6.088867187500e-01	-2.909554024696e+00	
1674	6.103515625000e-01	6.103515625000e-01	-2.908232362922e+00	
1675	6.147460937500e-01	6.147460937500e-01	-2.909478306345e+00	
1676	6.176757812500e-01	6.176757812500e-01	-2.909529971866e+00	
1677	6.166992187500e-01	6.166992187500e-01	-2.911969614754e+00	
1678	6.069335937500e-01	6.069335937500e-01	-2.907400212302e+00	
1679	6.069335937500e-01	6.069335937500e-01	-2.906730250242e+00	
1680	6.113281250000e-01	6.113281250000e-01	-2.913635229721e+00	
1681	6.083984375000e-01	6.083984375000e-01	-2.912677074567e+00	
1682	6.113281250000e-01	6.113281250000e-01	-2.909728661995e+00	
1683	6.123046875000e-01	6.123046875000e-01	-2.908196469415e+00	
1684	6.127929687500e-01	6.127929687500e-01	-2.899290025083e+00	
1685	6.137695312500e-01	6.137695312500e-01	-2.904397127345e+00	
1686	6.157226562500e-01	6.157226562500e-01	-2.904655017529e+00	
1687	6.103515625000e-01	6.103515625000e-01	-2.911497681896e+00	
1688	6.147460937500e-01	6.147460937500e-01	-2.912710211366e+00	
1689	6.157226562500e-01	6.157226562500e-01	-2.914862298532e+00	
1690	6.171875000000e-01	6.171875000000e-01	-2.908008071292e+00	
1691	6.181640625000e-01	6.181640625000e-01	-2.911802336451e+00	
1692	6.181640625000e-01	6.181640625000e-01	-2.908686563931e+00	
1693	6.176757812500e-01	6.176757812500e-01	-2.907445520978e+00	
1694	6.171875000000e-01	6.171875000000e-01	-2.909488991237e+00	
1695	6.157226562500e-01	6.157226562500e-01	-2.910808515703e+00	
1696	6.206054687500e-01	6.206054687500e-01	-2.908788403991e+00	
1697	6.171875000000e-01	6.171875000000e-01	-2.912898060388e+00	
1698	6.245117187500e-01	6.245117187500e-01	-2.914553463122e+00	
1699	6.191406250000e-01	6.191406250000e-01	-2.908610528271e+00	
1700	6.147460937500e-01	6.147460937500e-01	-2.909531774468e+00	
1701	6.142578125000e-01	6.142578125000e-01	-2.910448030717e+00	
1702	6.123046875000e-01	6.123046875000e-01	-2.909457544711e+00	
1703	6.191406250000e-01	6.191406250000e-01	-2.903363900923e+00	
1704	6.171875000000e-01	6.171875000000e-01	-2.906511117414e+00	
1705	6.186523437500e-01	6.186523437500e-01	-2.909519981001e+00	
1706	6.157226562500e-01	6.157226562500e-01	-2.910184764542e+00	
1707	6.181640625000e-01	6.181640625000e-01	-2.912714783279e+00	
1708	6.191406250000e-01	6.191406250000e-01	-2.914063980276e+00	
1709	6.245117187500e-01	6.245117187500e-01	-2.905251239449e+00	
1710	6.250000000000e-01	6.250000000000e-01	-2.906265763559e+00	
1711	6.235351562500e-01	6.235351562500e-01	-2.900517433145e+00	
1712	6.264648437500e-01	6.264648437500e-01	-2.902755516193e+00	
1713	6.215820312500e-01	6.215820312500e-01	-2.909352248618e+00	
1714	6.279296875000e-01	6.279296875000e-01	-2.912090829697e+00	
1715	6.284179687500e-01	6.284179687500e-01	-2.912694959996e+00	
1716	6.298828125000e-01	6.298828125000e-01	-2.906871508239e+00	
1717	6.293945312500e-01	6.293945312500e-01	-2.908337984601e+00	
1718	6.201171875000e-01	6.201171875000e-01	-2.907325820537e+00	
1719	6.191406250000e-01	6.191406250000e-01	-2.906717169133e+00	
1720	6.210937500000e-01	6.210937500000e-01	-2.904048948155e+00	
1721	6.215820312500e-01	6.215820312500e-01	-2.908672723324e+00	
1722	6.206054687500e-01	6.206054687500e-01	-2.904198449358e+00	
1723	6.220703125000e-01	6.220703125000e-01	-2.899776790289e+00	
1724	6.245117187500e-01	6.245117187500e-01	-2.906981450922e+00	
1725	6.240234375000e-01	6.240234375000e-01	-2.906381690893e+00	
1726	6.220703125000e-01	6.220703125000e-01	-2.900782206120e+00	
1727	6.191406250000e-01	6.191406250000e-01	-2.910434310466e+00	
1728	6.162109375000e-01	6.162109375000e-01	-2.902435746052e+00	
1729	6.210937500000e-01	6.210937500000e-01	-2.909681828528e+00	
1730	6.215820312500e-01	6.215820312500e-01	-2.908327030451e+00	
1731	6.230468750000e-01	6.230468750000e-01	-2.910068539949e+00	
1732	6.215820312500e-01	6.215820312500e-01	-2.909264181986e+00	
1733	6.191406250000e-01	6.191406250000e-01	-2.907647895376e+00	
1734	6.171875000000e-01	6.171875000000e-01	-2.905891729142e+00	
1735	6.171875000000e-01	6.171875000000e-01	-2.911734438495e+00	
1736	6.215820312500e-01	6.215820312500e-01	-2.911966285516e+00	
1737	6.186523437500e-01	6.186523437500e-01	-2.906342513533e+00	
1738	6.171875000000e-01	6.171875000000e-01	-2.902990315189e+00	
1739	6.196289062500e-01	6.196289062500e-01	-2.903989040803e+00	
1740	6.118164062500e-01	6.118164062500e-01	-2.906123289838e+00	
1741	6.103515625000e-01	6.103515625000e-01	-2.906597230636e+00	
1742	6.083984375000e-01	6.083984375000e-01	-2.907300632191e+00	
1743	6.118164062500e-01	6.118164062500e-01	-2.904443443742e+00	
1744	6.127929687500e-01	6.127929687500e-01	-2.906005642957e+00	
1745	6.196289062500e-01	6.196289062500e-01	-2.907720798090e+00	
1746	6.225585937500e-01	6.225585937500e-01	-2.901044278151e+00	
1747	6.201171875000e-01	6.201171875000e-01	-2.905084517708e+00	
1748	6.196289062500e-01	6.196289062500e-01	-2.905241218201e+00	
1749	6.230468750000e-01	6.230468750000e-01	-2.904918385918e+00	
1750	6.181640625000e-01	6.181640625000e-01	-2.905563689529e+00	
1751	6.220703125000e-01	6.220703125000e-01	-2.906923989865e+00	
1752	6.259765625000e-01	6.259765625000e-01	-2.905903399569e+00	
1753	6.254882812500e-01	6.254882812500e-01	-2.908346317972e+00	
1754	6.210937500000e-01	6.210937500000e-01	-2.909938740417e+00	
1755	6.274414062500e-01	6.274414062500e-01	-2.915087426693e+00	
1756	6.250000000000e-01	6.250000000000e-01	-2.912641584103e+00	
1757	6.240234375000e-01	6.240234375000e-01	-2.912129026161e+00	
1758	6.254882812500e-01	6.254882812500e-01	-2.912374306594e+00	
1759	6.225585937500e-01	6.225585937500e-01	-2.913440736831e+00	
1760	6.230468750000e-01	6.230468750000e-01	-2.907675877681e+00	
1761	6.225585937500e-01	6.225585937500e-01	-2.909118310625e+00	
1762	6.171875000000e-01	6.171875000000e-01	-2.906962989124e+00	
1763	6.191406250000e-01	6.191406250000e-01	-2.911951034644e+00	
1764	6.298828125000e-01	6.298828125000e-01	-2.907737428488e+00	
1765	6.259765625000e-01	6.259765625000e-01	-2.905635583861e+00	
1766	6.293945312500e-01	6.293945312500e-01	-2.909712280829e+00	
1767	6.318359375000e-01	6.318359375000e-01	-2.910497488437e+00	
1768	6.264648437500e-01	6.264648437500e-01	-2.911733042145e+00	
1769	6.333007812500e-01	6.333007812500e-01	-2.913196660064e+00	
1770	6.333007812500e-01	6.333007812500e-01	-2.910380709957e+00	
1771	6.323242187500e-01	6.323242187500e-01	-2.913040241087e+00	
1772	6.303710937500e-01	6.303710937500e-01	-2.909097822496e+00	
1773	6.279296875000e-01	6.279296875000e-01	-2.911941276033e+00	
1774	6.191406250000e-01	6.191406250000e-01	-2.909727977466e+00	
1775	6.225585937500e-01	6.225585937500e-01	-2.907899823565e+00	
1776	6.284179687500e-01	6.284179687500e-01	-2.911604772637e+00	
1777	6.337890625000e-01	6.337890625000e-01	-2.913253753690e+00	
1778	6.328125000000e-01	6.328125000000e-01	-2.913661728936e+00	
1779	6.337890625000e-01	6.337890625000e-01	-2.917003883481e+00	
1780	6.362304687500e-01	6.362304687500e-01	-2.912850815857e+00	
1781	6.333007812500e-01	6.333007812500e-01	-2.909183553402e+00	
1782	6.381835937500e-01	6.381835937500e-01	-2.909271972406e+00	
1783	6.406250000000e-01	6.406250000000e-01	-2.911171522827e+00	
1784	6.357421875000e-01	6.357421875000e-01	-2.908877949341e+00	
1785	6.328125000000e-01	6.328125000000e-01	-2.911552898221e+00	
1786	6.347656250000e-01	6.347656250000e-01	-2.916170581415e+00	
1787	6.401367187500e-01	6.401367187500e-01	-2.919072469735e+00	
1788	6.352539062500e-01	6.352539062500e-01	-2.914146489305e+00	
1789	6.347656250000e-01	6.347656250000e-01	-2.909168123874e+00	
1790	6.337890625000e-01	6.337890625000e-01	-2.907870214701e+00	
1791	6.406250000000e-01	6.406250000000e-01	-2.913328973752e+00	
1792	6.376953125000e-01	6.376953125000e-01	-2.907945987650e+00	
1793	6.342773437500e-01	6.342773437500e-01	-2.909550190285e+00	
1794	6.303710937500e-01	6.303710937500e-01	-2.901113883048e+00	
1795	6.289062500000e-01	6.289062500000e-01	-2.896128829931e+00	
1796	6.274414062500e-01	6.274414062500e-01	-2.903672694993e+00	
1797	6.284179687500e-01	6.284179687500e-01	-2.901519223250e+00	
1798	6.259765625000e-01	6.259765625000e-01	-2.904451765136e+00	
1799	6.303710937500e-01	6.303710937500e-01	-2.915924463794e+00	
1800	6.333007812500e-01	6.333007812500e-01	-2.911230138598e+00	
1801	6.289062500000e-01	6.289062500000e-01	-2.910765701430e+00	
1802	6.274414062500e-01	6.274414062500e-01	-2.906222443616e+00	
1803	6.274414062500e-01	6.274414062500e-01	-2.906755318793e+00	
1804	6.240234375000e-01	6.240234375000e-01	-2.910358070105e+00	
1805	6.274414062500e-01	6.274414062500e-01	-2.912938026099e+00	
1806	6.303710937500e-01	6.303710937500e-01	-2.908642944421e+00	
1807	6.318359375000e-01	6.318359375000e-01	-2.913857494809e+00	
1808	6.259765625000e-01	6.259765625000e-01	-2.912733734729e+00	
1809	6.230468750000e-01	6.230468750000e-01	-2.912420596546e+00	
1810	6.206054687500e-01	6.206054687500e-01	-2.910450399976e+00	
1811	6.215820312500e-01	6.215820312500e-01	-2.908029037181e+00	
1812	6.201171875000e-01	6.201171875000e-01	-2.902468574979e+00	
1813	6.206054687500e-01	6.206054687500e-01	-2.902943791838e+00	
1814	6.240234375000e-01	6.240234375000e-01	-2.904100791424e+00	
1815	6.235351562500e-01	6.235351562500e-01	-2.906268285658e+00	
1816	6.225585937500e-01	6.225585937500e-01	-2.911952818401e+00	
1817	6.250000000000e-01	6.250000000000e-01	-2.909616772124e+00	
1818	6.269531250000e-01	6.269531250000e-01	-2.910467981207e+00	
1819	6.284179687500e-01	6.284179687500e-01	-2.909839777913e+00	
1820	6.259765625000e-01	6.259765625000e-01	-2.904029381135e+00	
1821	6.235351562500e-01	6.235351562500e-01	-2.905768681780e+00	
1822	6.254882812500e-01	6.254882812500e-01	-2.915061042172e+00	
1823	6.269531250000e-01	6.269531250000e-01	-2.910267622472e+00	
1824	6.274414062500e-01	6.274414062500e-01	-2.908196050255e+00	
1825	6.293945312500e-01	6.293945312500e-01	-2.909012337940e+00	
1826	6.323242187500e-01	6.323242187500e-01	-2.906315259030e+00	
1827	6.303710937500e-01	6.303710937500e-01	-2.898889845719e+00	
1828	6.289062500000e-01	6.289062500000e-01	-2.898991851835e+00	
1829	6.284179687500e-01	6.284179687500e-01	-2.896527791084e+00	
1830	6.318359375000e-01	6.318359375000e-01	-2.898656763928e+00	
1831	6.279296875000e-01	6.279296875000e-01	-2.895250249629e+00	
1832	6.303710937500e-01	6.303710937500e-01	-2.899772650428e+00	
1833	6.259765625000e-01	6.259765625000e-01	-2.902863954122e+00	
1834	6.313476562500e-01	6.313476562500e-01	-2.903816851650e+00	
1835	6.289062500000e-01	6.289062500000e-01	-2.905864161305e+00	
1836	6.308593750000e-01	6.308593750000e-01	-2.906616895871e+00	
1837	6.220703125000e-01	6.220703125000e-01	-2.906161376962e+00	
1838	6.293945312500e-01	6.293945312500e-01	-2.902797927936e+00	
1839	6.254882812500e-01	6.254882812500e-01	-2.911591803209e+00	
1840	6.269531250000e-01	6.269531250000e-01	-2.914605986743e+00	
1841	6.230468750000e-01	6.230468750000e-01	-2.913482558020e+00	
1842	6.245117187500e-01	6.245117187500e-01	-2.910832579297e+00	
1843	6.254882812500e-01	6.254882812500e-01	-2.903771642164e+00	
1844	6.240234375000e-01	6.240234375000e-01	-2.910491855277e+00	
1845	6.259765625000e-01	6.259765625000e-01	-2.909617087591e+00	
1846	6.303710937500e-01	6.303710937500e-01	-2.910750592579e+00	
1847	6.347656250000e-01	6.347656250000e-01	-2.907558087393e+00	
1848	6.323242187500e-01	6.323242187500e-01	-2.908822164688e+00	
1849	6.254882812500e-01	6.254882812500e-01	-2.907251264380e+00	
1850	6.254882812500e-01	6.254882812500e-01	-2.913420858795e+00	
1851	6.264648437500e-01	6.264648437500e-01	-2.909193429698e+00	
1852	6.347656250000e-01	6.347656250000e-01	-2.911376257433e+00	
1853	6.450195312500e-01	6.450195312500e-01	-2.913246034535e+00	
1854	6.411132812500e-01	6.411132812500e-01	-2.912470769220e+00	
1855	6.420898437500e-01	6.420898437500e-01	-2.918116621205e+00	
1856	6.381835937500e-01	6.381835937500e-01	-2.911263944731e+00	
1857	6.328125000000e-01	6.328125000000e-01	-2.917801235393e+00	
1858	6.352539062500e-01	6.352539062500e-01	-2.916765682109e+00	
1859	6.313476562500e-01	6.313476562500e-01	-2.911115329606e+00	
1860	6.308593750000e-01	6.308593750000e-01	-2.911107908068e+00	
1861	6.293945312500e-01	6.293945312500e-01	-2.911969697101e+00	
1862	6.337890625000e-01	6.337890625000e-01	-2.912762931497e+00	
1863	6.381835937500e-01	6.381835937500e-01	-2.916567543922e+00	
1864	6.352539062500e-01	6.352539062500e-01	-2.912342737326e+00	
1865	6.323242187500e-01	6.323242187500e-01	-2.910900149518e+00	
1866	6.347656250000e-01	6.347656250000e-01	-2.910603073212e+00	
1867	6.372070312500e-01	6.372070312500e-01	-2.899485099210e+00	
1868	6.347656250000e-01	6.347656250000e-01	-2.901826720638e+00	
1869	6.323242187500e-01	6.323242187500e-01	-2.911810811201e+00	
1870	6.308593750000e-01	6.308593750000e-01	-2.911396070656e+00	
1871	6.269531250000e-01	6.269531250000e-01	-2.908403746925e+00	
1872	6.328125000000e-01	6.328125000000e-01	-2.913177028558e+00	
1873	6.342773437500e-01	6.342773437500e-01	-2.915205574512e+00	
1874	6.333007812500e-01	6.333007812500e-01	-2.913150170361e+00	
1875	6.342773437500e-01	6.342773437500e-01	-2.916978681046e+00	
1876	6.352539062500e-01	6.352539062500e-01	-2.919378757069e+00	
1877	6.347656250000e-01	6.347656250000e-01	-2.916438110488e+00	
1878	6.347656250000e-01	6.347656250000e-01	-2.910686760409e+00	
1879	6.328125000000e-01	6.328125000000e-01	-2.911130928719e+00	
1880	6.337890625000e-01	6.337890625000e-01	-2.915486671825e+00	
1881	6.313476562500e-01	6.313476562500e-01	-2.915425752433e+00	
1882	6.313476562500e-01	6.313476562500e-01	-2.920020522314e+00	
1883	6.347656250000e-01	6.347656250000e-01	-2.923256015817e+00	
1884	6.323242187500e-01	6.323242187500e-01	-2.921545595123e+00	
1885	6.318359375000e-01	6.318359375000e-01	-2.922007821485e+00	
1886	6.333007812500e-01	6.333007812500e-01	-2.920644467707e+00	
1887	6.333007812500e-01	6.333007812500e-01	-2.918883473432e+00	
1888	6.328125000000e-01	6.328125000000e-01	-2.915228420987e+00	
1889	6.342773437500e-01	6.342773437500e-01	-2.919119281548e+00	
1890	6.347656250000e-01	6.347656250000e-01	-2.913771368375e+00	
1891	6.333007812500e-01	6.333007812500e-01	-2.915972292849e+00	
1892	6.362304687500e-01	6.362304687500e-01	-2.920501515768e+00	
1893	6.386718750000e-01	6.386718750000e-01	-2.914899153419e+00	
1894	6.401367187500e-01	6.401367187500e-01	-2.908500212648e+00	
1895	6.420898437500e-01	6.420898437500e-01	-2.908103047235e+00	
1896	6.357421875000e-01	6.357421875000e-01	-2.907905558534e+00	
1897	6.420898437500e-01	6.420898437500e-01	-2.919338512453e+00	
1898	6.406250000000e-01	6.406250000000e-01	-2.919583191348e+00	
1899	6.435546875000e-01	6.435546875000e-01	-2.918525385893e+00	
1900	6.450195312500e-01	6.450195312500e-01	-2.915921869371e+00	
1901	6.450195312500e-01	6.450195312500e-01	-2.914951418345e+00	
1902	6.445312500000e-01	6.445312500000e-01	-2.913504678815e+00	
1903	6.450195312500e-01	6.450195312500e-01	-2.917379257940e+00	
1904	6.396484375000e-01	6.396484375000e-01	-2.917991936516e+00	
1905	6.357421875000e-01	6.357421875000e-01	-2.913606177811e+00	
1906	6.318359375000e-01	6.318359375000e-01	-2.911108804175e+00	
1907	6.372070312500e-01	6.372070312500e-01	-2.916382677360e+00	
1908	6.391601562500e-01	6.391601562500e-01	-2.915009281886e+00	
1909	6.391601562500e-01	6.391601562500e-01	-2.913636876502e+00	
1910	6.362304687500e-01	6.362304687500e-01	-2.917005404997e+00	
1911	6.342773437500e-01	6.342773437500e-01	-2.914537176514e+00	
1912	6.362304687500e-01	6.362304687500e-01	-2.913608132395e+00	
1913	6.445312500000e-01	6.445312500000e-01	-2.913039396502e+00	
1914	6.508789062500e-01	6.508789062500e-01	-2.914293581795e+00	
1915	6.547851562500e-01	6.547851562500e-01	-2.917660656298e+00	
1916	6.508789062500e-01	6.508789062500e-01	-2.914392034515e+00	
1917	6.455078125000e-01	6.455078125000e-01	-2.915765509967e+00	
1918	6.455078125000e-01	6.455078125000e-01	-2.907411203494e+00	
1919	6.401367187500e-01	6.401367187500e-01	-2.910993449598e+00	
1920	6.401367187500e-01	6.401367187500e-01	-2.913442265898e+00	
1921	6.386718750000e-01	6.386718750000e-01	-2.917039017223e+00	
1922	6.435546875000e-01	6.435546875000e-01	-2.917867326707e+00	
1923	6.342773437500e-01	6.342773437500e-01	-2.918761504941e+00	
1924	6.381835937500e-01	6.381835937500e-01	-2.917141824624e+00	
1925	6.362304687500e-01	6.362304687500e-01	-2.911230995023e+00	
1926	6.416015625000e-01	6.416015625000e-01	-2.911973667771e+00	
1927	6.376953125000e-01	6.376953125000e-01	-2.911183134770e+00	
1928	6.435546875000e-01	6.435546875000e-01	-2.906422387141e+00	
1929	6.503906250000e-01	6.503906250000e-01	-2.908695403048e+00	
1930	6.489257812500e-01	6.489257812500e-01	-2.909449278493e+00	
1931	6.440429687500e-01	6.440429687500e-01	-2.911809548607e+00	
1932	6.455078125000e-01	6.455078125000e-01	-2.913842046730e+00	
1933	6.489257812500e-01	6.489257812500e-01	-2.911195631137e+00	
1934	6.528320312500e-01	6.528320312500e-01	-2.913994406115e+00	
1935	6.469726562500e-01	6.469726562500e-01	-2.916942525625e+00	
1936	6.464843750000e-01	6.464843750000e-01	-2.917476584067e+00	
1937	6.430664062500e-01	6.430664062500e-01	-2.916431107062e+00	
1938	6.508789062500e-01	6.508789062500e-01	-2.916084014916e+00	
1939	6.538085937500e-01	6.538085937500e-01	-2.918070585229e+00	
1940	6.489257812500e-01	6.489257812500e-01	-2.917220323653e+00	
1941	6.513671875000e-01	6.513671875000e-01	-2.918398265045e+00	
1942	6.489257812500e-01	6.489257812500e-01	-2.917708642359e+00	
1943	6.469726562500e-01	6.469726562500e-01	-2.916596993071e+00	
1944	6.528320312500e-01	6.528320312500e-01	-2.915147128414e+00	
1945	6.469726562500e-01	6.469726562500e-01	-2.909743853779e+00	
1946	6.552734375000e-01	6.552734375000e-01	-2.912238767241e+00	
1947	6.518554687500e-01	6.518554687500e-01	-2.912631214157e+00	
1948	6.552734375000e-01	6.552734375000e-01	-2.910318935444e+00	
