----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 0 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
1562	9.868164062500e-01	9.868164062500e-01	-2.991849818180e+00	
1563	9.863281250000e-01	9.863281250000e-01	-2.991259161946e+00	
1564	9.877929687500e-01	9.877929687500e-01	-2.993500899816e+00	
1565	9.897460937500e-01	9.897460937500e-01	-2.993339906273e+00	
1566	9.882812500000e-01	9.882812500000e-01	-2.991659699542e+00	
1567	9.882812500000e-01	9.882812500000e-01	-2.989623396384e+00	
1568	9.873046875000e-01	9.873046875000e-01	-2.988171568562e+00	
1569	9.868164062500e-01	9.868164062500e-01	-2.987624218659e+00	
1570	9.853515625000e-01	9.853515625000e-01	-2.986696391355e+00	
1571	9.858398437500e-01	9.858398437500e-01	-2.992872931881e+00	
1572	9.829101562500e-01	9.829101562500e-01	-2.992312185485e+00	
1573	9.848632812500e-01	9.848632812500e-01	-2.987268279208e+00	
1574	9.858398437500e-01	9.858398437500e-01	-2.987658929136e+00	
1575	9.833984375000e-01	9.833984375000e-01	-2.986902081401e+00	
1576	9.829101562500e-01	9.829101562500e-01	-2.989092436999e+00	
1577	9.790039062500e-01	9.790039062500e-01	-2.984689585831e+00	
1578	9.785156250000e-01	9.785156250000e-01	-2.984685444464e+00	
1579	9.819335937500e-01	9.819335937500e-01	-2.989449476196e+00	
1580	9.853515625000e-01	9.853515625000e-01	-2.990531628396e+00	
1581	9.868164062500e-01	9.868164062500e-01	-2.989282199446e+00	
1582	9.824218750000e-01	9.824218750000e-01	-2.988447805420e+00	
1583	9.833984375000e-01	9.833984375000e-01	-2.989830274701e+00	
1584	9.814453125000e-01	9.814453125000e-01	-2.990632666302e+00	
1585	9.819335937500e-01	9.819335937500e-01	-2.985820740786e+00	
1586	9.843750000000e-01	9.843750000000e-01	-2.989235031305e+00	
1587	9.843750000000e-01	9.843750000000e-01	-2.990876381782e+00	
1588	9.833984375000e-01	9.833984375000e-01	-2.989586318112e+00	
1589	9.848632812500e-01	9.848632812500e-01	-2.989997923081e+00	
1590	9.868164062500e-01	9.868164062500e-01	-2.992265738672e+00	
1591	9.868164062500e-01	9.868164062500e-01	-2.991243274546e+00	
1592	9.853515625000e-01	9.853515625000e-01	-2.990138756993e+00	
1593	9.833984375000e-01	9.833984375000e-01	-2.989978424895e+00	
1594	9.824218750000e-01	9.824218750000e-01	-2.987456032955e+00	
1595	9.863281250000e-01	9.863281250000e-01	-2.989586401071e+00	
1596	9.863281250000e-01	9.863281250000e-01	-2.988812936649e+00	
1597	9.868164062500e-01	9.868164062500e-01	-2.992766759606e+00	
1598	9.873046875000e-01	9.873046875000e-01	-2.993425803391e+00	
1599	9.833984375000e-01	9.833984375000e-01	-2.987404892474e+00	
1600	9.799804687500e-01	9.799804687500e-01	-2.985736946072e+00	
1601	9.838867187500e-01	9.838867187500e-01	-2.985786247726e+00	
1602	9.833984375000e-01	9.833984375000e-01	-2.989442400483e+00	
1603	9.814453125000e-01	9.814453125000e-01	-2.990520582176e+00	
1604	9.824218750000e-01	9.824218750000e-01	-2.991592202872e+00	
1605	9.843750000000e-01	9.843750000000e-01	-2.990400619172e+00	
1606	9.838867187500e-01	9.838867187500e-01	-2.985681341740e+00	
1607	9.853515625000e-01	9.853515625000e-01	-2.985703215324e+00	
1608	9.848632812500e-01	9.848632812500e-01	-2.988259982066e+00	
1609	9.843750000000e-01	9.843750000000e-01	-2.989609425524e+00	
1610	9.843750000000e-01	9.843750000000e-01	-2.987789131054e+00	
1611	9.838867187500e-01	9.838867187500e-01	-2.989294890001e+00	
1612	9.848632812500e-01	9.848632812500e-01	-2.989335532136e+00	
1613	9.799804687500e-01	9.799804687500e-01	-2.973911353660e+00	
1614	9.790039062500e-01	9.790039062500e-01	-2.976439438366e+00	
1615	9.838867187500e-01	9.838867187500e-01	-2.987264465244e+00	
1616	9.863281250000e-01	9.863281250000e-01	-2.991748089175e+00	
1617	9.902343750000e-01	9.902343750000e-01	-2.994070723217e+00	
1618	9.916992187500e-01	9.916992187500e-01	-2.992445193375e+00	
1619	9.892578125000e-01	9.892578125000e-01	-2.990446438022e+00	
1620	9.858398437500e-01	9.858398437500e-01	-2.990976147525e+00	
1621	9.848632812500e-01	9.848632812500e-01	-2.989161426927e+00	
1622	9.882812500000e-01	9.882812500000e-01	-2.990812578872e+00	
1623	9.902343750000e-01	9.902343750000e-01	-2.992232935308e+00	
1624	9.868164062500e-01	9.868164062500e-01	-2.987424561506e+00	
1625	9.853515625000e-01	9.853515625000e-01	-2.990372905616e+00	
1626	9.843750000000e-01	9.843750000000e-01	-2.992265305699e+00	
1627	9.848632812500e-01	9.848632812500e-01	-2.991582811771e+00	
1628	9.853515625000e-01	9.853515625000e-01	-2.992554381156e+00	
1629	9.873046875000e-01	9.873046875000e-01	-2.993476866621e+00	
1630	9.843750000000e-01	9.843750000000e-01	-2.989732430668e+00	
1631	9.843750000000e-01	9.843750000000e-01	-2.988538021468e+00	
1632	9.873046875000e-01	9.873046875000e-01	-2.987134342401e+00	
1633	9.877929687500e-01	9.877929687500e-01	-2.989956910301e+00	
1634	9.912109375000e-01	9.912109375000e-01	-2.992994355178e+00	
1635	9.921875000000e-01	9.921875000000e-01	-2.991194394057e+00	
1636	9.907226562500e-01	9.907226562500e-01	-2.991370129070e+00	
1637	9.897460937500e-01	9.897460937500e-01	-2.993092601846e+00	
1638	9.926757812500e-01	9.926757812500e-01	-2.993325328190e+00	
1639	9.902343750000e-01	9.902343750000e-01	-2.990935523480e+00	
1640	9.916992187500e-01	9.916992187500e-01	-2.992455671327e+00	
1641	9.882812500000e-01	9.882812500000e-01	-2.987989621711e+00	
1642	9.897460937500e-01	9.897460937500e-01	-2.988962456195e+00	
1643	9.873046875000e-01	9.873046875000e-01	-2.989002589129e+00	
1644	9.853515625000e-01	9.853515625000e-01	-2.988045500618e+00	
1645	9.863281250000e-01	9.863281250000e-01	-2.988886198302e+00	
1646	9.892578125000e-01	9.892578125000e-01	-2.989544326365e+00	
1647	9.897460937500e-01	9.897460937500e-01	-2.988893042913e+00	
1648	9.907226562500e-01	9.907226562500e-01	-2.990588883703e+00	
1649	9.916992187500e-01	9.916992187500e-01	-2.991673763469e+00	
1650	9.936523437500e-01	9.936523437500e-01	-2.991522893935e+00	
1651	9.902343750000e-01	9.902343750000e-01	-2.988390987479e+00	
1652	9.907226562500e-01	9.907226562500e-01	-2.991602423702e+00	
1653	9.897460937500e-01	9.897460937500e-01	-2.988104893362e+00	
1654	9.873046875000e-01	9.873046875000e-01	-2.988843594420e+00	
1655	9.887695312500e-01	9.887695312500e-01	-2.990671635299e+00	
1656	9.887695312500e-01	9.887695312500e-01	-2.992209348985e+00	
1657	9.897460937500e-01	9.897460937500e-01	-2.992535399872e+00	
1658	9.873046875000e-01	9.873046875000e-01	-2.990532477858e+00	
1659	9.892578125000e-01	9.892578125000e-01	-2.992014185002e+00	
1660	9.897460937500e-01	9.897460937500e-01	-2.991461021249e+00	
1661	9.887695312500e-01	9.887695312500e-01	-2.990161012947e+00	
1662	9.868164062500e-01	9.868164062500e-01	-2.989304016567e+00	
1663	9.858398437500e-01	9.858398437500e-01	-2.989299426328e+00	
1664	9.877929687500e-01	9.877929687500e-01	-2.991940186661e+00	
1665	9.868164062500e-01	9.868164062500e-01	-2.991596645348e+00	
1666	9.838867187500e-01	9.838867187500e-01	-2.988166694770e+00	
1667	9.858398437500e-01	9.858398437500e-01	-2.988727038488e+00	
1668	9.868164062500e-01	9.868164062500e-01	-2.990096299444e+00	
1669	9.863281250000e-01	9.863281250000e-01	-2.988541433660e+00	
1670	9.853515625000e-01	9.853515625000e-01	-2.989671413760e+00	
1671	9.833984375000e-01	9.833984375000e-01	-2.989718842350e+00	
1672	9.863281250000e-01	9.863281250000e-01	-2.992073202992e+00	
1673	9.853515625000e-01	9.853515625000e-01	-2.988730319348e+00	
1674	9.882812500000e-01	9.882812500000e-01	-2.991112711532e+00	
1675	9.873046875000e-01	9.873046875000e-01	-2.992261629959e+00	
1676	9.897460937500e-01	9.897460937500e-01	-2.994328545468e+00	
1677	9.882812500000e-01	9.882812500000e-01	-2.993192590624e+00	
1678	9.887695312500e-01	9.887695312500e-01	-2.994118698368e+00	
1679	9.887695312500e-01	9.887695312500e-01	-2.994101034095e+00	
1680	9.833984375000e-01	9.833984375000e-01	-2.983564988583e+00	
1681	9.819335937500e-01	9.819335937500e-01	-2.980879294057e+00	
1682	9.829101562500e-01	9.829101562500e-01	-2.979431610033e+00	
1683	9.829101562500e-01	9.829101562500e-01	-2.979860198590e+00	
1684	9.824218750000e-01	9.824218750000e-01	-2.984318637382e+00	
1685	9.843750000000e-01	9.843750000000e-01	-2.990509773050e+00	
1686	9.868164062500e-01	9.868164062500e-01	-2.992254819670e+00	
1687	9.843750000000e-01	9.843750000000e-01	-2.988031064380e+00	
1688	9.853515625000e-01	9.853515625000e-01	-2.990647394969e+00	
1689	9.858398437500e-01	9.858398437500e-01	-2.990813669844e+00	
1690	9.873046875000e-01	9.873046875000e-01	-2.989191170858e+00	
1691	9.892578125000e-01	9.892578125000e-01	-2.992772772870e+00	
1692	9.848632812500e-01	9.848632812500e-01	-2.989239133025e+00	
1693	9.863281250000e-01	9.863281250000e-01	-2.993100756142e+00	
1694	9.829101562500e-01	9.829101562500e-01	-2.990234080747e+00	
1695	9.853515625000e-01	9.853515625000e-01	-2.992925691261e+00	
1696	9.877929687500e-01	9.877929687500e-01	-2.994906068086e+00	
1697	9.863281250000e-01	9.863281250000e-01	-2.989788546690e+00	
1698	9.848632812500e-01	9.848632812500e-01	-2.990059144411e+00	
1699	9.882812500000e-01	9.882812500000e-01	-2.991790731135e+00	
1700	9.892578125000e-01	9.892578125000e-01	-2.987748072078e+00	
1701	9.912109375000e-01	9.912109375000e-01	-2.990860055082e+00	
1702	9.887695312500e-01	9.887695312500e-01	-2.990544771659e+00	
1703	9.868164062500e-01	9.868164062500e-01	-2.989489358866e+00	
1704	9.897460937500e-01	9.897460937500e-01	-2.994120707767e+00	
1705	9.882812500000e-01	9.882812500000e-01	-2.992970761560e+00	
1706	9.887695312500e-01	9.887695312500e-01	-2.989137093590e+00	
1707	9.897460937500e-01	9.897460937500e-01	-2.994343724077e+00	
1708	9.877929687500e-01	9.877929687500e-01	-2.990718123024e+00	
1709	9.902343750000e-01	9.902343750000e-01	-2.993672781021e+00	
1710	9.897460937500e-01	9.897460937500e-01	-2.994651808468e+00	
1711	9.868164062500e-01	9.868164062500e-01	-2.988951638780e+00	
1712	9.873046875000e-01	9.873046875000e-01	-2.988717581024e+00	
1713	9.907226562500e-01	9.907226562500e-01	-2.991373553185e+00	
1714	9.902343750000e-01	9.902343750000e-01	-2.993503173601e+00	
1715	9.858398437500e-01	9.858398437500e-01	-2.990467829276e+00	
1716	9.882812500000e-01	9.882812500000e-01	-2.993080967260e+00	
1717	9.877929687500e-01	9.877929687500e-01	-2.993782559186e+00	
1718	9.838867187500e-01	9.838867187500e-01	-2.991810355418e+00	
1719	9.863281250000e-01	9.863281250000e-01	-2.992941848973e+00	
1720	9.882812500000e-01	9.882812500000e-01	-2.992744844599e+00	
1721	9.858398437500e-01	9.858398437500e-01	-2.990909567642e+00	
1722	9.848632812500e-01	9.848632812500e-01	-2.988843574376e+00	
1723	9.858398437500e-01	9.858398437500e-01	-2.990308438751e+00	
1724	9.838867187500e-01	9.838867187500e-01	-2.987596978499e+00	
1725	9.848632812500e-01	9.848632812500e-01	-2.985751762990e+00	
1726	9.833984375000e-01	9.833984375000e-01	-2.984834540166e+00	
1727	9.843750000000e-01	9.843750000000e-01	-2.986291434733e+00	
1728	9.804687500000e-01	9.804687500000e-01	-2.982575850663e+00	
1729	9.833984375000e-01	9.833984375000e-01	-2.989752713901e+00	
1730	9.829101562500e-01	9.829101562500e-01	-2.988711367453e+00	
1731	9.809570312500e-01	9.809570312500e-01	-2.984146235851e+00	
1732	9.814453125000e-01	9.814453125000e-01	-2.985801481638e+00	
1733	9.794921875000e-01	9.794921875000e-01	-2.980585115685e+00	
1734	9.814453125000e-01	9.814453125000e-01	-2.987893174585e+00	
1735	9.829101562500e-01	9.829101562500e-01	-2.985033261034e+00	
1736	9.877929687500e-01	9.877929687500e-01	-2.988171519943e+00	
1737	9.863281250000e-01	9.863281250000e-01	-2.989110395471e+00	
1738	9.868164062500e-01	9.868164062500e-01	-2.991125016029e+00	
1739	9.848632812500e-01	9.848632812500e-01	-2.989697347122e+00	
1740	9.833984375000e-01	9.833984375000e-01	-2.988494064817e+00	
1741	9.848632812500e-01	9.848632812500e-01	-2.990642732599e+00	
1742	9.863281250000e-01	9.863281250000e-01	-2.989589059812e+00	
1743	9.868164062500e-01	9.868164062500e-01	-2.990971217212e+00	
1744	9.848632812500e-01	9.848632812500e-01	-2.985780461053e+00	
1745	9.848632812500e-01	9.848632812500e-01	-2.986581301422e+00	
1746	9.858398437500e-01	9.858398437500e-01	-2.986811488215e+00	
1747	9.833984375000e-01	9.833984375000e-01	-2.987520957414e+00	
1748	9.858398437500e-01	9.858398437500e-01	-2.990894752453e+00	
1749	9.902343750000e-01	9.902343750000e-01	-2.993886719174e+00	
1750	9.902343750000e-01	9.902343750000e-01	-2.993199306630e+00	
1751	9.916992187500e-01	9.916992187500e-01	-2.991843891488e+00	
1752	9.931640625000e-01	9.931640625000e-01	-2.994979388336e+00	
1753	9.912109375000e-01	9.912109375000e-01	-2.995048469821e+00	
1754	9.882812500000e-01	9.882812500000e-01	-2.989738241313e+00	
1755	9.892578125000e-01	9.892578125000e-01	-2.992919723444e+00	
1756	9.902343750000e-01	9.902343750000e-01	-2.993973438017e+00	
1757	9.863281250000e-01	9.863281250000e-01	-2.988152790189e+00	
1758	9.887695312500e-01	9.887695312500e-01	-2.993174226841e+00	
1759	9.882812500000e-01	9.882812500000e-01	-2.991833635357e+00	
1760	9.897460937500e-01	9.897460937500e-01	-2.991786870231e+00	
1761	9.907226562500e-01	9.907226562500e-01	-2.993769380812e+00	
1762	9.897460937500e-01	9.897460937500e-01	-2.991321673132e+00	
1763	9.858398437500e-01	9.858398437500e-01	-2.989997712330e+00	
1764	9.877929687500e-01	9.877929687500e-01	-2.989487575404e+00	
1765	9.868164062500e-01	9.868164062500e-01	-2.988567561346e+00	
1766	9.863281250000e-01	9.863281250000e-01	-2.989557720394e+00	
1767	9.853515625000e-01	9.853515625000e-01	-2.990650342439e+00	
1768	9.892578125000e-01	9.892578125000e-01	-2.992227737091e+00	
1769	9.877929687500e-01	9.877929687500e-01	-2.992073365706e+00	
1770	9.853515625000e-01	9.853515625000e-01	-2.991854263655e+00	
1771	9.863281250000e-01	9.863281250000e-01	-2.990781237058e+00	
1772	9.858398437500e-01	9.858398437500e-01	-2.993196050081e+00	
1773	9.838867187500e-01	9.838867187500e-01	-2.991573992976e+00	
1774	9.873046875000e-01	9.873046875000e-01	-2.994809498332e+00	
1775	9.853515625000e-01	9.853515625000e-01	-2.991845750286e+00	
1776	9.838867187500e-01	9.838867187500e-01	-2.990903479929e+00	
1777	9.824218750000e-01	9.824218750000e-01	-2.990181916993e+00	
1778	9.833984375000e-01	9.833984375000e-01	-2.991937499221e+00	
1779	9.809570312500e-01	9.809570312500e-01	-2.989155449322e+00	
1780	9.819335937500e-01	9.819335937500e-01	-2.990432797894e+00	
1781	9.790039062500e-01	9.790039062500e-01	-2.985770425928e+00	
1782	9.804687500000e-01	9.804687500000e-01	-2.984586788189e+00	
1783	9.799804687500e-01	9.799804687500e-01	-2.982231022280e+00	
1784	9.863281250000e-01	9.863281250000e-01	-2.986877643770e+00	
1785	9.853515625000e-01	9.853515625000e-01	-2.988737965538e+00	
1786	9.824218750000e-01	9.824218750000e-01	-2.988675663252e+00	
1787	9.868164062500e-01	9.868164062500e-01	-2.991016511168e+00	
1788	9.858398437500e-01	9.858398437500e-01	-2.990389218107e+00	
1789	9.887695312500e-01	9.887695312500e-01	-2.992593453948e+00	
1790	9.907226562500e-01	9.907226562500e-01	-2.993691931176e+00	
1791	9.907226562500e-01	9.907226562500e-01	-2.991471587304e+00	
1792	9.877929687500e-01	9.877929687500e-01	-2.990389770463e+00	
1793	9.907226562500e-01	9.907226562500e-01	-2.992663408431e+00	
1794	9.868164062500e-01	9.868164062500e-01	-2.985786745308e+00	
1795	9.916992187500e-01	9.916992187500e-01	-2.993501921553e+00	
1796	9.868164062500e-01	9.868164062500e-01	-2.989986360587e+00	
1797	9.902343750000e-01	9.902343750000e-01	-2.993111042363e+00	
1798	9.892578125000e-01	9.892578125000e-01	-2.994087198618e+00	
1799	9.877929687500e-01	9.877929687500e-01	-2.987909234307e+00	
1800	9.892578125000e-01	9.892578125000e-01	-2.990457545813e+00	
1801	9.873046875000e-01	9.873046875000e-01	-2.988673695009e+00	
1802	9.863281250000e-01	9.863281250000e-01	-2.986644321286e+00	
1803	9.853515625000e-01	9.853515625000e-01	-2.985923563546e+00	
1804	9.873046875000e-01	9.873046875000e-01	-2.990778700708e+00	
1805	9.838867187500e-01	9.838867187500e-01	-2.988238709217e+00	
1806	9.848632812500e-01	9.848632812500e-01	-2.989686351391e+00	
1807	9.868164062500e-01	9.868164062500e-01	-2.989745366100e+00	
1808	9.882812500000e-01	9.882812500000e-01	-2.990746365039e+00	
1809	9.873046875000e-01	9.873046875000e-01	-2.992475021557e+00	
1810	9.877929687500e-01	9.877929687500e-01	-2.994020996049e+00	
1811	9.887695312500e-01	9.887695312500e-01	-2.995243341086e+00	
1812	9.877929687500e-01	9.877929687500e-01	-2.994602419051e+00	
1813	9.873046875000e-01	9.873046875000e-01	-2.991544725033e+00	
1814	9.863281250000e-01	9.863281250000e-01	-2.992260063296e+00	
1815	9.853515625000e-01	9.853515625000e-01	-2.993313106620e+00	
1816	9.833984375000e-01	9.833984375000e-01	-2.989880495507e+00	
1817	9.829101562500e-01	9.829101562500e-01	-2.986610410481e+00	
1818	9.838867187500e-01	9.838867187500e-01	-2.988881842344e+00	
1819	9.853515625000e-01	9.853515625000e-01	-2.991521323689e+00	
1820	9.843750000000e-01	9.843750000000e-01	-2.991336369188e+00	
1821	9.853515625000e-01	9.853515625000e-01	-2.993971285582e+00	
1822	9.877929687500e-01	9.877929687500e-01	-2.993794592026e+00	
1823	9.853515625000e-01	9.853515625000e-01	-2.992058194742e+00	
1824	9.863281250000e-01	9.863281250000e-01	-2.991479383176e+00	
1825	9.838867187500e-01	9.838867187500e-01	-2.989227372307e+00	
1826	9.858398437500e-01	9.858398437500e-01	-2.990574968287e+00	
1827	9.868164062500e-01	9.868164062500e-01	-2.989906417656e+00	
1828	9.877929687500e-01	9.877929687500e-01	-2.986938385245e+00	
1829	9.863281250000e-01	9.863281250000e-01	-2.989059679371e+00	
1830	9.897460937500e-01	9.897460937500e-01	-2.990512280034e+00	
1831	9.902343750000e-01	9.902343750000e-01	-2.992212847001e+00	
1832	9.863281250000e-01	9.863281250000e-01	-2.990222031360e+00	
1833	9.858398437500e-01	9.858398437500e-01	-2.986320881520e+00	
1834	9.858398437500e-01	9.858398437500e-01	-2.988433405419e+00	
1835	9.912109375000e-01	9.912109375000e-01	-2.991124362045e+00	
1836	9.877929687500e-01	9.877929687500e-01	-2.987345762271e+00	
1837	9.848632812500e-01	9.848632812500e-01	-2.987210151814e+00	
1838	9.833984375000e-01	9.833984375000e-01	-2.986546688968e+00	
1839	9.843750000000e-01	9.843750000000e-01	-2.989656686470e+00	
1840	9.863281250000e-01	9.863281250000e-01	-2.991733062479e+00	
1841	9.897460937500e-01	9.897460937500e-01	-2.994210623612e+00	
1842	9.877929687500e-01	9.877929687500e-01	-2.993217951533e+00	
1843	9.877929687500e-01	9.877929687500e-01	-2.994174074949e+00	
1844	9.882812500000e-01	9.882812500000e-01	-2.993558632267e+00	
1845	9.887695312500e-01	9.887695312500e-01	-2.994562353496e+00	
1846	9.902343750000e-01	9.902343750000e-01	-2.993265341819e+00	
1847	9.882812500000e-01	9.882812500000e-01	-2.990094302645e+00	
1848	9.882812500000e-01	9.882812500000e-01	-2.990758879112e+00	
1849	9.897460937500e-01	9.897460937500e-01	-2.990255861247e+00	
1850	9.897460937500e-01	9.897460937500e-01	-2.994412427893e+00	
1851	9.868164062500e-01	9.868164062500e-01	-2.989534285386e+00	
1852	9.897460937500e-01	9.897460937500e-01	-2.990568260233e+00	
1853	9.868164062500e-01	9.868164062500e-01	-2.987816695464e+00	
1854	9.848632812500e-01	9.848632812500e-01	-2.988613178214e+00	
1855	9.902343750000e-01	9.902343750000e-01	-2.994986353752e+00	
1856	9.902343750000e-01	9.902343750000e-01	-2.997427628128e+00	
1857	9.907226562500e-01	9.907226562500e-01	-2.993998113020e+00	
1858	9.887695312500e-01	9.887695312500e-01	-2.992713090486e+00	
1859	9.868164062500e-01	9.868164062500e-01	-2.992424684088e+00	
1860	9.897460937500e-01	9.897460937500e-01	-2.993215275104e+00	
1861	9.902343750000e-01	9.902343750000e-01	-2.995439898476e+00	
1862	9.877929687500e-01	9.877929687500e-01	-2.992590462914e+00	
1863	9.814453125000e-01	9.814453125000e-01	-2.985483355366e+00	
1864	9.858398437500e-01	9.858398437500e-01	-2.990840617456e+00	
1865	9.863281250000e-01	9.863281250000e-01	-2.986432248891e+00	
1866	9.868164062500e-01	9.868164062500e-01	-2.989067552043e+00	
1867	9.877929687500e-01	9.877929687500e-01	-2.990586298582e+00	
1868	9.877929687500e-01	9.877929687500e-01	-2.988820144073e+00	
1869	9.873046875000e-01	9.873046875000e-01	-2.989355636213e+00	
1870	9.882812500000e-01	9.882812500000e-01	-2.992605842790e+00	
1871	9.882812500000e-01	9.882812500000e-01	-2.992198502740e+00	
1872	9.887695312500e-01	9.887695312500e-01	-2.992832472754e+00	
1873	9.916992187500e-01	9.916992187500e-01	-2.994000423941e+00	
1874	9.912109375000e-01	9.912109375000e-01	-2.993210259826e+00	
1875	9.897460937500e-01	9.897460937500e-01	-2.991724008283e+00	
1876	9.907226562500e-01	9.907226562500e-01	-2.994018863645e+00	
1877	9.897460937500e-01	9.897460937500e-01	-2.991659266882e+00	
1878	9.873046875000e-01	9.873046875000e-01	-2.990589022208e+00	
1879	9.882812500000e-01	9.882812500000e-01	-2.991785276611e+00	
1880	9.882812500000e-01	9.882812500000e-01	-2.991807030951e+00	
1881	9.897460937500e-01	9.897460937500e-01	-2.991233436017e+00	
1882	9.877929687500e-01	9.877929687500e-01	-2.991536653033e+00	
1883	9.897460937500e-01	9.897460937500e-01	-2.994764165962e+00	
1884	9.902343750000e-01	9.902343750000e-01	-2.993235544669e+00	
1885	9.887695312500e-01	9.887695312500e-01	-2.994634704774e+00	
1886	9.882812500000e-01	9.882812500000e-01	-2.993758364414e+00	
1887	9.897460937500e-01	9.897460937500e-01	-2.993028702703e+00	
1888	9.848632812500e-01	9.848632812500e-01	-2.989477085346e+00	
1889	9.868164062500e-01	9.868164062500e-01	-2.992011072951e+00	
1890	9.882812500000e-01	9.882812500000e-01	-2.993655032724e+00	
1891	9.877929687500e-01	9.877929687500e-01	-2.993341224668e+00	
1892	9.868164062500e-01	9.868164062500e-01	-2.992073735716e+00	
1893	9.858398437500e-01	9.858398437500e-01	-2.991075533338e+00	
1894	9.853515625000e-01	9.853515625000e-01	-2.989682238965e+00	
1895	9.848632812500e-01	9.848632812500e-01	-2.991492827250e+00	
1896	9.848632812500e-01	9.848632812500e-01	-2.988983936500e+00	
1897	9.843750000000e-01	9.843750000000e-01	-2.989398146646e+00	
1898	9.858398437500e-01	9.858398437500e-01	-2.991669347941e+00	
1899	9.853515625000e-01	9.853515625000e-01	-2.993734656807e+00	
1900	9.858398437500e-01	9.858398437500e-01	-2.986895578290e+00	
1901	9.829101562500e-01	9.829101562500e-01	-2.984793041262e+00	
1902	9.868164062500e-01	9.868164062500e-01	-2.993473980309e+00	
1903	9.868164062500e-01	9.868164062500e-01	-2.992943949133e+00	
1904	9.848632812500e-01	9.848632812500e-01	-2.987178092896e+00	
1905	9.858398437500e-01	9.858398437500e-01	-2.989136441217e+00	
1906	9.838867187500e-01	9.838867187500e-01	-2.991132011575e+00	
1907	9.858398437500e-01	9.858398437500e-01	-2.991877959023e+00	
1908	9.848632812500e-01	9.848632812500e-01	-2.991676043662e+00	
1909	9.853515625000e-01	9.853515625000e-01	-2.993071527010e+00	
1910	9.843750000000e-01	9.843750000000e-01	-2.992764740709e+00	
1911	9.858398437500e-01	9.858398437500e-01	-2.990499547954e+00	
1912	9.843750000000e-01	9.843750000000e-01	-2.983336961295e+00	
1913	9.858398437500e-01	9.858398437500e-01	-2.984846619546e+00	
1914	9.843750000000e-01	9.843750000000e-01	-2.986821869769e+00	
1915	9.819335937500e-01	9.819335937500e-01	-2.988833632228e+00	
1916	9.838867187500e-01	9.838867187500e-01	-2.987791049629e+00	
1917	9.833984375000e-01	9.833984375000e-01	-2.988776205463e+00	
1918	9.863281250000e-01	9.863281250000e-01	-2.990769103945e+00	
1919	9.873046875000e-01	9.873046875000e-01	-2.990767180619e+00	
1920	9.902343750000e-01	9.902343750000e-01	-2.990870134590e+00	
1921	9.863281250000e-01	9.863281250000e-01	-2.986642760584e+00	
1922	9.882812500000e-01	9.882812500000e-01	-2.993190561311e+00	
1923	9.868164062500e-01	9.868164062500e-01	-2.988986905223e+00	
1924	9.877929687500e-01	9.877929687500e-01	-2.993281977855e+00	
1925	9.897460937500e-01	9.897460937500e-01	-2.994577685702e+00	
1926	9.877929687500e-01	9.877929687500e-01	-2.990835875954e+00	
1927	9.848632812500e-01	9.848632812500e-01	-2.989000422141e+00	
1928	9.853515625000e-01	9.853515625000e-01	-2.989255433566e+00	
1929	9.858398437500e-01	9.858398437500e-01	-2.988952642453e+00	
1930	9.853515625000e-01	9.853515625000e-01	-2.988897077996e+00	
1931	9.858398437500e-01	9.858398437500e-01	-2.990619607387e+00	
1932	9.843750000000e-01	9.843750000000e-01	-2.989947306717e+00	
1933	9.829101562500e-01	9.829101562500e-01	-2.989473646778e+00	
1934	9.877929687500e-01	9.877929687500e-01	-2.992863535927e+00	
1935	9.882812500000e-01	9.882812500000e-01	-2.992698025563e+00	
1936	9.897460937500e-01	9.897460937500e-01	-2.992931951309e+00	
1937	9.858398437500e-01	9.858398437500e-01	-2.990045267074e+00	
1938	9.902343750000e-01	9.902343750000e-01	-2.989477159488e+00	
1939	9.887695312500e-01	9.887695312500e-01	-2.992036108293e+00	
1940	9.907226562500e-01	9.907226562500e-01	-2.993772341720e+00	
1941	9.882812500000e-01	9.882812500000e-01	-2.992464691295e+00	
1942	9.882812500000e-01	9.882812500000e-01	-2.993620304307e+00	
1943	9.897460937500e-01	9.897460937500e-01	-2.994265678564e+00	
1944	9.887695312500e-01	9.887695312500e-01	-2.995590081132e+00	
1945	9.868164062500e-01	9.868164062500e-01	-2.990424742736e+00	
1946	9.868164062500e-01	9.868164062500e-01	-2.990969547413e+00	
1947	9.868164062500e-01	9.868164062500e-01	-2.990887167232e+00	
1948	9.882812500000e-01	9.882812500000e-01	-2.989848024318e+00	
